clause_id,app_name,source_document,source_file,source_path,page_start,page_end,section_heading,clause_index_in_document,clause_text,extraction_method,extraction_quality,retrieved_at,file_sha256
S002192,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,10,10,Other,51,"• Unless a mutually executed agreement between you and us states otherwise, our Terms make up the entire agreement between you and us regarding WhatsApp and our Services, and supersede any prior agreements.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002193,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,10,10,Other,52,• We reserve the right to designate in the future that certain of our,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002194,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,10,10,Other,53,"Services are governed by separate terms (where, as applicable, you may separately consent).",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002195,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,10,10,Other,54,• Our Services are not intended for distribution to or use in any country or territory where such distribution or use would violate local law or would subject us to any regulations in another country or territory. We reserve the right to limit our Services in any country or territory.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002196,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,10,10,Other,55,"• You will comply with all applicable United States and non-United States export control and trade sanctions laws (""Export Laws""). You will not, directly or indirectly, export, re-export, provide, or otherwise transfer our Services: (a) to any individual, entity, territory, or country prohibited by Export Laws; (b) to anyone on United States or non-",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002197,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,56,"United States government restricted parties lists; or (c) for any purpose prohibited by Export Laws, including nuclear, chemical, or biological weapons, or missile technology applications without the required government authorizations. You will not use or download our",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002198,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,57,"Services if you are located in a restricted country or territory, if you are currently listed on any United States or non-United States restricted parties list, or for any purpose prohibited by Export Laws, and you will not disguise your location through IP proxying or other methods.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002199,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,58,"• Our Terms are written in English (United States). Any translated version is provided solely for your convenience. To the extent any translated version of our Terms conflicts with the English version, the English version controls.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002200,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,59,Any amendment to or waiver proposed by you of our Terms requires our express consent.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002201,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,60,"• We may amend or update these Terms. We will provide you notice of material amendments to our Terms, as appropriate, and update the ""Effective Date"" at the top of our Terms. Your continued use of our Services confirms your acceptance of our Terms, as amended. We hope you will continue using our Services, but if you do not agree to our Terms, as amended, you must stop using our Services by deleting your account.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002202,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,11,11,Other,61,"• All of our rights and obligations under our Terms are freely assignable by us to any of our affiliates or in connection with a merger, acquisition, restructuring, or sale of assets, or by operation of law or otherwise, and we may transfer your information to any of our affiliates, successor entities, or new owner. In the event of such an assignment, these Terms will continue to govern your relationship with such third-party. We hope you will continue using our Services, but if you do not agree to such an assignment, you must stop using our Services by deleting your account after having been notified of the assignment.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002203,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,62,• You will not transfer any of your rights or obligations under our Terms to anyone else without our prior written consent. Children on parentmanaged accounts are permitted to manage their own account when they reach 13 (or the minimum age required in their country or territory).,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002204,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,63,• If you created a parent-managed account for a user under 13 (or the minimum age required in your country) and allow them to use our,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002205,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,64,"Services, you are subject to these Terms and responsible for your child’s activity on our Services.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002206,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,65,• Nothing in our Terms will prevent us from complying with the law.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002207,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,66,"• Except as contemplated herein, our Terms do not give any third-party beneficiary rights.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002208,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,67,"• If we fail to enforce any of our Terms, it will not be considered a waiver.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002209,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,68,"• If any provision of these Terms is found to be unlawful, void, or for any reason unenforceable, then that provision shall be deemed amended to the minimum extent necessary to make it enforceable, and if it cannot be made enforceable then it shall be deemed severable from our Terms and shall not affect the validity and enforceability of the remaining provisions of our Terms, and the remaining portion of our Terms will remain in full force and effect.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002210,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,69,"• We reserve all rights not expressly granted by us to you. In certain jurisdictions, you may have legal rights as a consumer, and our",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002211,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,70,Terms are not intended to limit such consumer legal rights that may not be waived by contract.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002212,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,71,• We always appreciate your feedback or other suggestions about,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002213,WhatsApp,WhatsApp_TermsOfService_India,WhatsApp_TermsOfService_India.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsApp_TermsOfService_India.pdf,12,12,Other,72,"WhatsApp and our Services, but you understand that you have no obligation to provide feedback or suggestions and that we may use your feedback or suggestions without any restriction or obligation to compensate you for them.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,b293c1f662731ae135319ccbeb77157b7dbcdcecfce5b80c0b6222817e016d89
S002214,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,1,"Terms of Service), enable rich, conversational experiences between businesses and WhatsApp users. Creating valuable experiences for users relies on the compliance of businesses with the WhatsApp Business Messaging Policy below. By using our products, businesses agree to the",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002215,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,2,"WhatsApp Business Messaging Policy, WhatsApp Messaging Guidelines and the WhatsApp Business Terms of Service. The WhatsApp Business Messaging Policy defines what is and isn’t allowed when using the WhatsApp Business Services. If content or actions violate our terms or policies, we may limit or remove your access to WhatsApp Business Services.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002216,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,3,"This policy, along with the WhatsApp Messaging Guidelines and the WhatsApp Business Terms of Service, govern your use of the WhatsApp Business Services including those listed below:",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002217,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,4,• The WhatsApp Business App,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002218,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,5,• The WhatsApp Business Platform,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002219,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,WhatsApp Business Services (as defined in the WhatsApp Business,6,• Other WhatsApp Business offerings or features that we may provide to you in the future.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002220,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,1. Create a Quality Experience,7,• Follow any guidelines and instructions in technical and product documentation.,pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002221,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,1. Create a Quality Experience,8,"• Maintain a WhatsApp Business profile with customer support contact information and one or more of the following: email address, website address, and/or telephone number. Keep all information accurate and up-to-date. You must not impersonate another business or otherwise mislead customers as to the nature of your business.",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
S002222,WhatsApp,WhatsappBusinessTermsOfService,WhatsappBusinessTermsOfService.pdf,datasets\SocialMediaPolicies\WhatsApp\source\WhatsappBusinessTermsOfService.pdf,1,1,1. Create a Quality Experience,9,"• Do not impersonate another business or otherwise mislead customers as to the nature of your business. o You may not use the WhatsApp Business Services to impersonate another business or entity, misrepresent your affiliation with a business or entity or otherwise mislead customers as to the nature of your business or activity on our products. We may consider your account to be violating the",pymupdf,pass,2026-09-16T05:33:02.113480+00:00,1c952480c430f8c35279c70db61dd32f23d913b7310a30636e5674d4a0cea98a
